Date Time,Open,High,Low,Close,Volume,Adj Close
2010-01-04 00:00:00,10.01,10.14,9.96,10.02,25930.32,10.02
2010-01-05 00:00:00,10.11,10.47,10.01,10.15,47483.62,10.15
2010-01-06 00:00:00,10.15,10.35,9.92,10.05,35364.06,10.05
2010-01-07 00:00:00,10.05,10.74,9.86,10.33,90128.72,10.33
2010-01-08 00:00:00,10.32,10.70,10.02,10.65,81363.56,10.65
2010-01-11 00:00:00,10.50,10.64,10.14,10.24,68049.50,10.24
2010-01-12 00:00:00,10.16,10.47,9.96,10.43,48816.06,10.43
2010-01-13 00:00:00,10.11,10.35,10.03,10.11,44125.65,10.11
2010-01-14 00:00:00,10.18,10.70,10.10,10.64,88735.03,10.64
2010-01-15 00:00:00,10.66,11.08,10.53,10.87,105872.38,10.87
2010-01-18 00:00:00,10.74,11.18,10.58,10.96,82780.23,10.96
2010-01-19 00:00:00,11.01,11.18,10.76,10.84,56792.12,10.84
2010-01-20 00:00:00,10.86,11.28,10.52,10.54,84837.04,10.54
2010-01-21 00:00:00,10.65,10.74,10.28,10.43,49894.60,10.43
2010-01-22 00:00:00,10.30,10.36,9.92,10.29,38633.35,10.29
2010-01-25 00:00:00,10.16,10.32,10.04,10.08,20233.18,10.08
2010-01-26 00:00:00,10.06,10.24,9.48,9.59,25559.04,9.59
2010-01-27 00:00:00,9.65,9.96,9.49,9.71,21672.72,9.71
2010-01-28 00:00:00,9.71,10.12,9.64,10.05,26132.37,10.05
2010-01-29 00:00:00,9.92,10.24,9.76,10.02,33886.84,10.02
2010-02-01 00:00:00,9.92,10.50,9.68,10.41,45786.11,10.41
2010-02-02 00:00:00,10.53,10.68,10.17,10.30,43631.92,10.30
2010-02-03 00:00:00,10.24,10.95,9.80,10.79,79734.14,10.79
2010-02-04 00:00:00,10.70,11.59,10.55,11.15,192354.58,11.15
2010-02-05 00:00:00,10.80,11.08,10.05,10.35,112978.41,10.35
2010-02-09 00:00:00,10.20,10.20,9.80,9.83,49784.19,9.83
2010-02-10 00:00:00,9.89,9.99,9.68,9.93,29763.05,9.93
2010-02-11 00:00:00,9.94,10.07,9.82,9.93,22666.61,9.93
2010-02-12 00:00:00,9.97,10.31,9.90,10.27,32219.98,10.27
2010-02-22 00:00:00,10.26,10.88,10.16,10.86,68822.56,10.86
2010-02-23 00:00:00,10.92,11.09,10.70,11.03,85637.33,11.03
2010-02-24 00:00:00,11.02,11.14,10.86,11.11,61648.07,11.11
2010-02-25 00:00:00,11.11,11.48,11.06,11.31,97286.86,11.31
2010-02-26 00:00:00,11.31,11.35,11.00,11.22,63393.18,11.22
2010-03-01 00:00:00,11.24,11.98,11.15,11.75,132787.11,11.75
2010-04-01 00:00:00,12.93,12.93,12.16,12.30,244172.45,12.30
2010-04-02 00:00:00,12.00,12.18,11.74,11.82,131482.86,11.82
2010-04-06 00:00:00,11.82,11.96,11.65,11.78,66606.30,11.78
2010-04-07 00:00:00,11.70,11.95,11.55,11.85,65899.18,11.85
2010-04-08 00:00:00,11.81,11.82,11.25,11.30,66447.66,11.30
2010-04-09 00:00:00,11.28,11.41,11.24,11.26,42231.22,11.26
2010-04-12 00:00:00,11.31,11.40,10.95,11.06,54900.78,11.06
2010-04-13 00:00:00,11.10,11.36,10.85,11.35,55752.13,11.35
2010-04-14 00:00:00,11.28,11.51,11.20,11.45,47227.36,11.45
2010-04-15 00:00:00,11.29,11.29,10.92,11.02,46055.90,11.02
2010-04-16 00:00:00,10.88,11.16,10.85,11.05,21404.56,11.05
2010-04-19 00:00:00,10.98,10.98,9.97,10.00,50080.31,10.00
2010-04-21 00:00:00,9.90,10.08,9.68,10.04,75200.14,10.04
2010-04-22 00:00:00,9.83,9.95,9.69,9.84,39677.82,9.84
2010-04-23 00:00:00,9.76,10.10,9.71,9.97,36113.39,9.97
2010-04-26 00:00:00,9.95,10.32,9.92,10.01,33656.03,10.01
2010-04-27 00:00:00,10.00,10.10,9.69,10.10,28064.95,10.10
2010-04-28 00:00:00,10.02,10.27,9.85,10.16,34131.43,10.16
2010-04-29 00:00:00,10.26,10.45,10.00,10.02,39888.61,10.02
2010-04-30 00:00:00,9.99,10.08,9.16,9.40,38936.73,9.40
2010-05-04 00:00:00,9.30,9.49,8.96,9.05,24578.37,9.05
2010-05-05 00:00:00,8.98,9.33,8.70,9.25,32929.84,9.25
